DEPT,CASEOD,MATRXDEN,ABHV,DCAL,DPOR,GR,NPOR,RHOB,RHOC,SCAL
407.5,4.5,2.71,100.4723,6.8873,20.8324,58.9132,21.6634,2.3538,0.0304,6.902
407.0,4.5,2.71,100.5466,6.8847,19.224,65.3662,21.1271,2.3813,0.0341,6.9018
406.5,4.5,2.71,100.6211,6.8879,16.3561,68.885,20.4075,2.4303,0.046,6.9045
406.0,4.5,2.71,100.6957,6.8896,13.0719,67.6913,19.6473,2.4865,0.0512,6.911
405.5,4.5,2.71,100.7705,6.8885,10.7375,64.8622,19.0028,2.5264,0.0446,6.9177
405.0,4.5,2.71,100.8451,6.8885,10.4875,63.7405,19.0689,2.5307,0.0463,6.9112
404.5,4.5,2.71,100.9195,6.8889,12.62,62.1527,19.9927,2.4942,0.0572,6.9018
404.0,4.5,2.71,100.9939,6.8898,15.9933,60.0248,20.7479,2.4365,0.0574,6.9014
403.5,4.5,2.71,101.0684,6.8906,18.6472,59.4294,20.7683,2.3911,0.0487,6.9031
403.0,4.5,2.71,101.1429,6.8884,19.5188,62.3981,20.6607,2.3762,0.0552,6.9025
402.5,4.5,2.71,101.2173,6.8859,19.1372,69.7414,20.776,2.3828,0.0612,6.9051
402.0,4.5,2.71,101.2918,6.8861,18.3632,74.4627,20.8384,2.396,0.0519,6.9091
401.5,4.5,2.71,101.3664,6.8893,17.2025,71.797,20.131,2.4158,0.0451,6.909
401.0,4.5,2.71,101.441,6.8934,15.3696,63.0052,18.8923,2.4472,0.0346,6.9029
400.5,4.5,2.71,101.5154,6.8937,13.4883,53.2761,18.3929,2.4794,0.0258,6.8939
400.0,4.5,2.71,101.5896,6.8901,13.0474,50.423,18.8261,2.4869,0.0284,6.8921
399.5,4.5,2.71,101.6639,6.8851,14.6484,55.0274,19.2166,2.4595,0.0283,6.8978
399.0,4.5,2.71,101.7382,6.8795,17.3851,60.0851,19.6482,2.4127,0.0203,6.9041
398.5,4.5,2.71,101.8126,6.8769,20.0077,63.545,20.5573,2.3679,0.0012,6.9126
398.0,4.5,2.71,101.8874,6.8776,21.4125,69.9149,21.385,2.3438,-0.0092,6.9276
397.5,4.5,2.71,101.9623,6.8781,21.1445,77.2144,21.8999,2.3484,0.0024,6.9398
397.0,4.5,2.71,102.0373,6.8787,19.942,81.0881,22.1462,2.369,0.0204,6.9419
396.5,4.5,2.71,102.1124,6.8812,18.8196,84.9005,21.7836,2.3882,0.0269,6.9421
396.0,4.5,2.71,102.1875,6.8835,18.0636,89.7612,21.5003,2.4011,0.0175,6.9457
395.5,4.5,2.71,102.2628,6.886,17.3073,94.3995,21.8679,2.414,-0.0008,6.9491
395.0,4.5,2.71,102.3382,6.8893,16.0824,99.4614,22.3431,2.435,-0.0021,6.951
394.5,4.5,2.71,102.4136,6.8917,14.6719,103.0306,22.4663,2.4591,0.0096,6.953
394.0,4.5,2.71,102.4891,6.8928,13.9218,105.658,22.0364,2.4719,0.0094,6.9566
393.5,4.5,2.71,102.5647,6.8923,13.8504,109.9092,21.6921,2.4732,0.0005,6.9606
393.0,4.5,2.71,102.6405,6.8918,13.6821,115.1907,21.9904,2.476,0.0085,6.9673
392.5,4.5,2.71,102.7167,6.8938,13.1837,116.4669,22.3757,2.4846,0.0189,6.9904
392.0,4.5,2.71,102.7936,6.8962,12.69,112.3877,22.5412,2.493,0.0232,7.0272
391.5,4.5,2.71,102.8708,6.8971,12.5218,110.4112,22.5869,2.4959,0.0296,7.038
391.0,4.5,2.71,102.9474,6.8984,12.8387,110.9103,22.3357,2.4905,0.0301,7.0107
390.5,4.5,2.71,103.0235,6.899,13.3991,106.1685,22.1473,2.4809,0.0243,6.9801
390.0,4.5,2.71,103.0994,6.8973,13.693,102.2624,22.2372,2.4758,0.0272,6.9683
389.5,4.5,2.71,103.1751,6.8973,13.5074,103.4079,22.0504,2.479,0.0395,6.9645
389.0,4.5,2.71,103.2509,6.8994,13.0455,106.1127,21.5723,2.4869,0.0427,6.9613
388.5,4.5,2.71,103.3266,6.9005,12.5999,109.9325,20.9724,2.4945,0.0353,6.9557
388.0,4.5,2.71,103.4022,6.9001,12.4739,109.1473,20.4536,2.4967,0.0229,6.9518
387.5,4.5,2.71,103.4779,6.8998,12.7673,104.912,20.8641,2.4917,0.0076,6.9586
387.0,4.5,2.71,103.5538,6.9015,13.2142,104.1291,21.7527,2.484,0.0037,6.9701
386.5,4.5,2.71,103.6299,6.9026,13.7106,106.5858,22.3798,2.4755,0.0135,6.9745
386.0,4.5,2.71,103.7059,6.9014,14.2968,109.5208,22.8682,2.4655,0.0163,6.9725
385.5,4.5,2.71,103.7818,6.9,14.6496,109.8133,23.1078,2.4595,0.0144,6.9686
385.0,4.5,2.71,103.8577,6.8994,14.5929,106.8416,22.8546,2.4605,0.0131,6.9667
384.5,4.5,2.71,103.9335,6.8998,14.4511,106.0354,22.2921,2.4629,0.0056,6.9668
384.0,4.5,2.71,104.0094,6.901,14.3685,107.481,22.1421,2.4643,0.0031,6.9677
383.5,4.5,2.71,104.0854,6.9009,13.9845,106.0001,22.3124,2.4709,0.0143,6.9699
383.0,4.5,2.71,104.1613,6.9005,13.1034,103.2564,22.3862,2.4859,0.0347,6.9704
382.5,4.5,2.71,104.2374,6.9022,12.3409,104.0371,22.3426,2.499,0.0434,6.9731
382.0,4.5,2.71,104.3135,6.9051,12.3076,104.8898,22.1058,2.4995,0.0289,6.9767
381.5,4.5,2.71,104.3897,6.9082,12.553,102.1884,22.0338,2.4953,0.0184,6.9744
381.0,4.5,2.71,104.4657,6.9077,12.307,99.882,22.0112,2.4996,0.0316,6.9652
380.5,4.5,2.71,104.5413,6.903,11.683,100.4634,21.6573,2.5102,0.0464,6.95
380.0,4.5,2.71,104.6164,6.8991,11.3097,97.575,21.0553,2.5166,0.0402,6.9312
379.5,4.5,2.71,104.6912,6.8964,11.1596,89.175,20.4978,2.5192,0.0247,6.9118
379.0,4.5,2.71,104.7658,6.8947,10.6913,80.4438,20.2954,2.5272,0.0225,6.9025
378.5,4.5,2.71,104.8403,6.8936,9.7675,73.9482,20.5043,2.543,0.0326,6.9014
378.0,4.5,2.71,104.9147,6.8895,8.4301,74.6144,20.6221,2.5658,0.0505,6.9006
377.5,4.5,2.71,104.9891,6.8868,6.7311,75.9759,19.7552,2.5949,0.0737,6.9006
377.0,4.5,2.71,105.0634,6.8858,5.0934,65.3916,17.825,2.6229,0.0808,6.8979
376.5,4.5,2.71,105.1376,6.8844,3.7548,48.3329,15.1082,2.6458,0.0647,6.8934
376.0,4.5,2.71,105.2118,6.8841,2.5535,40.3495,12.1532,2.6663,0.0557,6.8922
375.5,4.5,2.71,105.286,6.8838,1.7793,42.8971,10.5413,2.6796,0.0641,6.8938
375.0,4.5,2.71,105.3602,6.8828,2.276,51.9043,11.0431,2.6711,0.0671,6.8993
374.5,4.5,2.71,105.4347,6.8822,4.2474,67.046,13.207,2.6374,0.0608,6.9082
374.0,4.5,2.71,105.5091,6.8813,6.5357,86.8914,15.793,2.5982,0.0569,6.9084
373.5,4.5,2.71,105.5834,6.8815,7.91,97.2902,17.4315,2.5747,0.0451,6.903
373.0,4.5,2.71,105.6578,6.8823,8.4011,89.3665,17.8641,2.5663,0.0409,6.9054
372.5,4.5,2.71,105.7321,6.8814,8.6287,78.1575,17.2796,2.5624,0.0485,6.904
372.0,4.5,2.71,105.8063,6.8811,8.4274,65.6019,15.2217,2.5659,0.0415,6.8948
371.5,4.5,2.71,105.8804,6.8817,7.366,53.8117,12.6503,2.584,0.0348,6.8911
371.0,4.5,2.71,105.9545,6.8803,6.3559,53.8316,11.9667,2.6013,0.0443,6.8917
370.5,4.5,2.71,106.0285,6.8778,6.7908,62.3185,13.3513,2.5939,0.0464,6.8915
370.0,4.5,2.71,106.1025,6.8773,8.5032,65.8774,14.707,2.5646,0.0311,6.891
369.5,4.5,2.71,106.1765,6.8777,10.1488,61.4098,14.6534,2.5365,0.0193,6.8912
369.0,4.5,2.71,106.2505,6.8762,10.7458,51.7752,13.4851,2.5262,0.012,6.8907
368.5,4.5,2.71,106.3244,6.872,10.0215,36.2653,11.3427,2.5386,0.0041,6.8907
368.0,4.5,2.71,106.3983,6.8692,8.3777,23.2347,8.6024,2.5667,0.0048,6.8914
367.5,4.5,2.71,106.4722,6.8702,6.8624,18.0848,7.3407,2.5927,0.0162,6.8925
367.0,4.5,2.71,106.5462,6.8715,6.4462,21.3525,9.6854,2.5998,0.0299,6.8931
366.5,4.5,2.71,106.6202,6.8727,7.36,34.3187,14.4877,2.5841,0.0444,6.8949
366.0,4.5,2.71,106.6942,6.8742,8.9342,49.7438,18.6491,2.5572,0.0479,6.8958
365.5,4.5,2.71,106.7683,6.8749,9.8666,56.0067,20.1207,2.5413,0.0405,6.8952
365.0,4.5,2.71,106.8424,6.8755,9.5165,52.7667,19.4038,2.5473,0.0421,6.8971
364.5,4.5,2.71,106.9165,6.8731,8.5492,45.0211,17.8735,2.5638,0.0468,6.8977
364.0,4.5,2.71,106.9904,6.8675,7.6314,33.4659,15.6794,2.5795,0.0408,6.8956
363.5,4.5,2.71,107.0642,6.8652,6.5877,23.7344,13.3509,2.5974,0.0311,6.8941
363.0,4.5,2.71,107.1381,6.8679,5.3106,18.7643,12.1442,2.6192,0.024,6.8935
362.5,4.5,2.71,107.2121,6.8712,4.3352,17.0189,12.4803,2.6359,0.014,6.8941
362.0,4.5,2.71,107.2861,6.8718,4.3877,20.889,13.6777,2.635,0.0154,6.8968
361.5,4.5,2.71,107.3603,6.8688,5.9907,35.6949,15.3847,2.6076,0.0282,6.9088
361.0,4.5,2.71,107.4347,6.8648,8.6575,62.2734,17.6829,2.562,0.0325,6.9257
360.5,4.5,2.71,107.5091,6.8613,10.77,82.0339,19.3879,2.5258,0.0337,6.9279
360.0,4.5,2.71,107.5832,6.8579,11.1064,73.8389,18.4094,2.5201,0.0347,6.9165
359.5,4.5,2.71,107.6572,6.859,9.9412,48.5603,15.0095,2.54,0.0421,6.9048
359.0,4.5,2.71,107.7311,6.8661,8.7542,31.7113,12.2013,2.5603,0.0453,6.8971
358.5,4.5,2.71,107.8051,6.8729,8.6986,28.3259,12.0066,2.5613,0.0351,6.8927
358.0,4.5,2.71,107.8791,6.8755,9.5063,30.566,13.1388,2.5474,0.0269,6.8914
357.5,4.5,2.71,107.953,6.8743,10.3919,31.7852,13.8736,2.5323,0.0222,6.8906
357.0,4.5,2.71,108.0269,6.872,11.0924,33.2704,14.6568,2.5203,0.016,6.8911
356.5,4.5,2.71,108.1008,6.8691,11.6485,36.4143,15.4223,2.5108,0.0213,6.8928
356.0,4.5,2.71,108.1746,6.8644,11.8082,40.7919,15.0421,2.5081,0.0292,6.8939
355.5,4.5,2.71,108.2484,6.863,11.3337,57.1785,13.4774,2.5162,0.0278,6.8937
355.0,4.5,2.71,108.3222,6.8649,11.7188,121.9113,13.7996,2.5096,0.0365,6.8919
354.5,4.5,2.71,108.396,6.8617,15.7388,270.4779,17.646,2.4409,0.0507,6.8919
354.0,4.5,2.71,108.4696,6.8557,22.9184,427.5126,21.9485,2.3181,0.043,6.8935
353.5,4.5,2.71,108.5434,6.8573,28.5654,439.2504,23.9236,2.2215,0.0173,6.8955
353.0,4.5,2.71,108.6174,6.8664,28.7814,317.9835,23.7947,2.2178,-0.0105,6.9018
352.5,4.5,2.71,108.6918,6.8744,23.9269,200.2594,22.8956,2.3009,-0.0113,6.9148
352.0,4.5,2.71,108.7664,6.8741,17.6169,138.7982,22.1755,2.4088,0.0158,6.9284
351.5,4.5,2.71,108.8411,6.8697,13.1701,115.5309,21.4395,2.4848,0.0373,6.9345
351.0,4.5,2.71,108.9157,6.8683,11.1628,102.071,20.569,2.5191,0.0437,6.9306
350.5,4.5,2.71,108.9901,6.8694,10.2806,91.095,19.5352,2.5342,0.0431,6.9164
350.0,4.5,2.71,109.0641,6.8697,9.2617,78.7197,17.6533,2.5516,0.0394,6.901
349.5,4.5,2.71,109.138,6.8695,7.7749,64.1161,14.3441,2.577,0.0306,6.8936
349.0,4.5,2.71,109.2119,6.8695,6.2854,53.8056,11.024,2.6025,0.0287,6.8914
348.5,4.5,2.71,109.2858,6.8686,5.4176,45.8946,9.1095,2.6174,0.0214,6.8908
348.0,4.5,2.71,109.3595,6.8657,5.2256,36.3834,7.6356,2.6206,0.0056,6.888
347.5,4.5,2.71,109.4331,6.8635,5.2137,32.0287,6.2219,2.6208,-0.0006,6.8841
347.0,4.5,2.71,109.5069,6.8679,4.9893,35.6007,5.9835,2.6247,0.0048,6.8851
346.5,4.5,2.71,109.5808,6.8768,4.6415,42.5493,6.9156,2.6306,0.0157,6.8886
346.0,4.5,2.71,109.655,6.8825,4.5389,44.1185,7.6243,2.6324,0.0286,6.8909
345.5,4.5,2.71,109.7291,6.8816,4.974,37.2179,8.0263,2.6249,0.0408,6.8945
345.0,4.5,2.71,109.8033,6.8783,5.7769,29.5281,8.3259,2.6112,0.0353,6.8973
344.5,4.5,2.71,109.8774,6.8775,6.2849,27.3611,8.0087,2.6025,0.0232,6.8976
344.0,4.5,2.71,109.9515,6.8774,6.228,27.5124,8.001,2.6035,0.029,6.8955
343.5,4.5,2.71,110.0255,6.8759,5.9082,27.2582,8.3452,2.609,0.035,6.8891
343.0,4.5,2.71,110.0993,6.875,5.3549,27.9844,8.1947,2.6184,0.0328,6.8847
342.5,4.5,2.71,110.1731,6.8733,4.679,27.9158,7.978,2.63,0.0363,6.8845
342.0,4.5,2.71,110.2469,6.8693,4.7589,28.366,8.3896,2.6286,0.0338,6.8874
341.5,4.5,2.71,110.3207,6.8647,6.2377,32.9218,9.996,2.6033,0.0239,6.8918
341.0,4.5,2.71,110.3946,6.862,8.3813,38.1176,11.9771,2.5667,0.023,6.8995
340.5,4.5,2.71,110.4689,6.8616,9.6538,40.8234,13.0424,2.5449,0.0344,6.9183
340.0,4.5,2.71,110.5436,6.8618,9.5076,41.3827,13.4679,2.5474,0.052,6.9451
339.5,4.5,2.71,110.6189,6.8664,8.8616,42.2326,14.0869,2.5585,0.0646,6.9682
339.0,4.5,2.71,110.6943,6.8725,8.6459,45.3433,15.3183,2.5622,0.0782,6.9703
338.5,4.5,2.71,110.7692,6.8744,8.9131,46.878,16.2951,2.5576,0.0867,6.9432
338.0,4.5,2.71,110.8435,6.8695,9.2304,42.382,15.8023,2.5522,0.0751,6.9124
337.5,4.5,2.71,110.9174,6.8609,9.2919,36.4202,14.4176,2.5511,0.056,6.9007
337.0,4.5,2.71,110.9909,6.8456,9.1615,32.013,13.369,2.5533,0.0638,6.8963
336.5,4.5,2.71,111.0639,6.8286,9.1146,26.9842,13.1365,2.5541,0.0878,6.8857
336.0,4.5,2.71,111.1366,6.8244,9.3914,21.1933,13.7152,2.5494,0.0957,6.8714
335.5,4.5,2.71,111.2092,6.8259,10.0412,19.6702,14.4233,2.5383,0.0725,6.8709
335.0,4.5,2.71,111.2823,6.8301,10.8203,21.8869,14.9687,2.525,0.0423,6.8885
334.5,4.5,2.71,111.3559,6.8409,11.7435,23.5428,15.6873,2.5092,0.031,6.9045
334.0,4.5,2.71,111.4297,6.8514,13.2706,23.5551,16.7176,2.4831,0.0295,6.9078
333.5,4.5,2.71,111.5035,6.8551,15.2967,22.055,17.4502,2.4484,0.0294,6.9009
333.0,4.5,2.71,111.5772,6.855,16.6808,21.7227,17.567,2.4248,0.0229,6.8958
332.5,4.5,2.71,111.6509,6.855,16.0076,24.8072,16.9085,2.4363,0.0163,6.8963
332.0,4.5,2.71,111.7246,6.8562,13.2632,30.1941,15.5468,2.4832,0.0254,6.8949
331.5,4.5,2.71,111.7983,6.8586,10.4037,35.8087,14.6385,2.5321,0.0467,6.8943
331.0,4.5,2.71,111.8722,6.8625,9.159,42.5556,14.7913,2.5534,0.062,6.8993
330.5,4.5,2.71,111.9462,6.8644,9.1903,47.7817,14.8608,2.5528,0.0527,6.902
330.0,4.5,2.71,112.0202,6.8644,9.0533,45.8967,14.0634,2.5552,0.0263,6.9003
329.5,4.5,2.71,112.0941,6.8629,8.2812,42.7446,13.5577,2.5684,0.0265,6.8995
329.0,4.5,2.71,112.168,6.8614,7.9675,47.3848,14.1973,2.5738,0.0395,6.9001
328.5,4.5,2.71,112.2419,6.8613,9.2652,73.6718,15.8879,2.5516,0.0405,6.9007
328.0,4.5,2.71,112.3157,6.8604,12.7929,155.754,18.6227,2.4912,0.0424,6.8997
327.5,4.5,2.71,112.3894,6.8561,18.7231,311.6161,21.5949,2.3898,0.049,6.8967
327.0,4.5,2.71,112.463,6.8498,25.4621,450.5777,23.8544,2.2746,0.0467,6.8963
326.5,4.5,2.71,112.5367,6.848,30.0287,438.7307,24.7844,2.1965,0.032,6.9033
326.0,4.5,2.71,112.6108,6.8524,30.5628,319.4427,24.5299,2.1874,0.0099,6.9188
325.5,4.5,2.71,112.6853,6.8593,27.3935,212.9807,23.6832,2.2416,0.001,6.9351
325.0,4.5,2.71,112.7601,6.8637,22.6241,157.5589,22.7048,2.3231,0.0183,6.9443
324.5,4.5,2.71,112.8349,6.8646,18.642,137.7905,22.2699,2.3912,0.0377,6.946
324.0,4.5,2.71,112.9096,6.8645,16.101,127.4253,21.8571,2.4347,0.0409,6.942
323.5,4.5,2.71,112.9841,6.865,13.9214,110.3829,20.5991,2.4719,0.0325,6.9283
323.0,4.5,2.71,113.0582,6.8639,11.1595,83.9444,18.3921,2.5192,0.0241,6.9091
322.5,4.5,2.71,113.1321,6.8606,8.1779,57.8615,16.2471,2.5702,0.0262,6.8999
322.0,4.5,2.71,113.2059,6.8581,6.0165,44.0471,15.1307,2.6071,0.0326,6.8995
321.5,4.5,2.71,113.2797,6.8585,4.9253,42.2858,14.6608,2.6258,0.0311,6.8997
321.0,4.5,2.71,113.3536,6.8616,4.2348,43.1213,13.5848,2.6376,0.026,6.8995
320.5,4.5,2.71,113.4275,6.8669,3.6324,39.3756,11.4648,2.6479,0.0208,6.8983
320.0,4.5,2.71,113.5016,6.8727,3.2508,33.2992,9.3959,2.6544,0.0115,6.8972
319.5,4.5,2.71,113.5756,6.8757,2.9107,30.3124,8.6718,2.6602,0.0145,6.8938
319.0,4.5,2.71,113.6496,6.8764,2.7762,30.3844,8.7017,2.6625,0.04,6.8916
318.5,4.5,2.71,113.7237,6.8762,3.5091,30.4534,8.2559,2.65,0.0449,6.8924
318.0,4.5,2.71,113.7977,6.8758,4.7478,30.8968,7.9064,2.6288,0.0188,6.8926
317.5,4.5,2.71,113.8717,6.8733,5.1896,31.2333,8.2792,2.6213,0.0072,6.8925
317.0,4.5,2.71,113.9456,6.871,4.5895,30.1201,9.0238,2.6315,0.019,6.8928
316.5,4.5,2.71,114.0195,6.8727,4.2042,28.7284,9.2425,2.6381,0.0263,6.892
316.0,4.5,2.71,114.0935,6.8741,4.9702,29.6127,8.8929,2.625,0.0162,6.8914
315.5,4.5,2.71,114.1674,6.8715,6.1855,32.2681,8.7807,2.6042,0.0017,6.8912
315.0,4.5,2.71,114.2412,6.8668,6.5171,32.9413,8.5124,2.5986,0.0076,6.8901
314.5,4.5,2.71,114.3149,6.8637,5.7111,31.0273,8.1327,2.6123,0.0275,6.8894
314.0,4.5,2.71,114.3887,6.8629,4.6133,29.947,8.623,2.6311,0.0417,6.8894
313.5,4.5,2.71,114.4624,6.861,3.8322,31.4263,10.092,2.6445,0.0386,6.8913
313.0,4.5,2.71,114.5361,6.8579,3.245,34.4443,10.9693,2.6545,0.0367,6.8949
312.5,4.5,2.71,114.6098,6.8546,2.8576,37.2086,10.351,2.6611,0.0376,6.8973
312.0,4.5,2.71,114.6835,6.8515,2.8678,39.1496,8.6618,2.661,0.0348,6.8974
311.5,4.5,2.71,114.7571,6.8512,3.1225,41.1122,7.0198,2.6566,0.0283,6.8983
311.0,4.5,2.71,114.8309,6.8532,3.2306,44.7829,5.5951,2.6548,0.0182,6.9
310.5,4.5,2.71,114.9046,6.8538,2.8573,52.1411,4.4004,2.6611,0.0175,6.9005
310.0,4.5,2.71,114.9784,6.8534,2.0469,65.3331,4.3647,2.675,0.0275,6.9018
309.5,4.5,2.71,115.0522,6.8543,1.32,78.3123,5.5202,2.6874,0.0455,6.9031
309.0,4.5,2.71,115.1261,6.8562,1.5335,79.6999,7.8588,2.6838,0.0566,6.9043
308.5,4.5,2.71,115.2,6.856,3.3201,67.943,11.1776,2.6532,0.0482,6.9068
308.0,4.5,2.71,115.2739,6.8538,6.2605,50.5445,14.3883,2.6029,0.028,6.9076
307.5,4.5,2.71,115.3476,6.8521,8.9376,37.0925,16.8447,2.5572,0.0143,6.9044
307.0,4.5,2.71,115.4213,6.8516,10.2829,32.5426,17.9926,2.5342,0.0221,6.8991
306.5,4.5,2.71,115.4949,6.8515,10.7214,31.7121,18.003,2.5267,0.0453,6.8899
306.0,4.5,2.71,115.5682,6.8505,11.5162,28.9352,17.9351,2.5131,0.0634,6.8813
305.5,4.5,2.71,115.6415,6.8495,13.1787,25.131,17.8586,2.4846,0.0562,6.8815
305.0,4.5,2.71,115.7149,6.8482,14.8319,21.7444,17.3,2.4564,0.0341,6.8855
304.5,4.5,2.71,115.7882,6.8468,15.2817,19.668,16.3059,2.4487,0.0168,6.8866
304.0,4.5,2.71,115.8616,6.8451,14.3741,19.8133,15.8855,2.4642,0.0182,6.8905
303.5,4.5,2.71,115.9351,6.8441,13.0049,23.2792,16.4243,2.4876,0.0269,6.8953
303.0,4.5,2.71,116.0086,6.8431,11.9417,29.1051,17.1565,2.5058,0.035,6.8982
302.5,4.5,2.71,116.0823,6.8427,11.1593,40.1971,18.1099,2.5192,0.048,6.9066
302.0,4.5,2.71,116.1563,6.8451,10.5616,49.3045,18.9547,2.5294,0.0655,6.9254
301.5,4.5,2.71,116.2311,6.8569,10.6468,45.4743,18.4382,2.5279,0.0702,6.9525
301.0,4.5,2.71,116.3074,6.8962,11.7328,34.0607,17.286,2.5094,0.0542,6.993
300.5,4.5,2.71,116.3856,6.9587,13.2178,24.6129,16.8985,2.484,0.0355,7.0327
300.0,4.5,2.71,116.4647,6.9961,14.3512,19.8896,17.0475,2.4646,0.0268,7.0369
299.5,4.5,2.71,116.5436,7.0008,15.2033,18.1858,17.5171,2.45,0.0374,7.0276
299.0,4.5,2.71,116.6222,6.9976,16.3928,18.1906,18.2821,2.4297,0.0491,7.0097
298.5,4.5,2.71,116.6996,6.9817,17.9893,19.4235,18.986,2.4024,0.0428,6.9696
298.0,4.5,2.71,116.7758,6.9459,19.263,20.2088,19.6312,2.3806,0.0282,6.9376
297.5,4.5,2.71,116.8509,6.9073,19.4585,19.5642,19.9927,2.3773,0.0183,6.9188
297.0,4.5,2.71,116.925,6.8741,18.5565,21.1398,20.0792,2.3927,0.0254,6.9
296.5,4.5,2.71,116.9987,6.857,17.5257,24.0655,20.1045,2.4103,0.0455,6.8906
296.0,4.5,2.71,117.0722,6.8528,17.3949,24.4503,20.1315,2.4125,0.0504,6.8872
295.5,4.5,2.71,117.1459,6.8538,18.0741,23.9899,20.3855,2.4009,0.0453,6.8986
295.0,4.5,2.71,117.2203,6.8628,18.9994,25.0455,20.3554,2.3851,0.0421,6.9262
294.5,4.5,2.71,117.2952,6.8759,19.85,26.1943,19.9391,2.3706,0.0201,6.9432
294.0,4.5,2.71,117.3703,6.881,20.1814,22.9523,19.3989,2.3649,-0.0045,6.9419
293.5,4.5,2.71,117.4453,6.8796,19.9114,19.0072,19.1577,2.3695,-0.0044,6.9399
293.0,4.5,2.71,117.5202,6.8765,19.4684,18.3587,19.3503,2.3771,0.0027,6.9405
292.5,4.5,2.71,117.5951,6.8761,19.1333,18.3433,19.5423,2.3828,0.0071,6.9411
292.0,4.5,2.71,117.6701,6.877,19.1434,17.8123,19.4976,2.3826,0.0044,6.9409
291.5,4.5,2.71,117.745,6.878,19.5038,18.3321,19.4783,2.3765,0.0029,6.938
291.0,4.5,2.71,117.8198,6.8795,19.7169,20.6416,19.6193,2.3728,0.0179,6.9297
290.5,4.5,2.71,117.8944,6.8787,19.5201,24.5484,19.863,2.3762,0.027,6.9235
290.0,4.5,2.71,117.9692,6.8767,19.2642,25.0666,20.2929,2.3806,0.0247,6.9315
289.5,4.5,2.71,118.0442,6.8776,19.3572,20.8929,20.7054,2.379,0.0297,6.9436
289.0,4.5,2.71,118.1191,6.8816,19.4773,18.5039,20.165,2.3769,0.0296,6.9354
288.5,4.5,2.71,118.1936,6.8791,18.4552,19.0329,17.9256,2.3944,0.0172,6.9114
288.0,4.5,2.71,118.2677,6.8758,15.5887,24.2509,14.8945,2.4434,0.0059,6.8969
287.5,4.5,2.71,118.3418,6.877,11.7286,38.3771,13.7016,2.5094,0.0147,6.8949
287.0,4.5,2.71,118.4159,6.8787,8.425,53.0113,14.7936,2.5659,0.0379,6.8973
286.5,4.5,2.71,118.49,6.878,6.6959,49.3784,15.4586,2.5955,0.0496,6.896
286.0,4.5,2.71,118.5641,6.8772,6.777,32.7109,14.871,2.5941,0.0384,6.8948
285.5,4.5,2.71,118.6383,6.8779,8.0259,22.8237,14.6823,2.5728,0.0186,6.8984
285.0,4.5,2.71,118.7126,6.8772,9.2306,22.7418,15.2182,2.5522,0.0113,6.9041
284.5,4.5,2.71,118.7868,6.8751,9.7724,26.8267,15.5102,2.5429,0.0253,6.9069
284.0,4.5,2.71,118.8611,6.8734,9.935,30.5351,15.8973,2.5401,0.0396,6.9061
283.5,4.5,2.71,118.9352,6.8722,10.119,33.1775,16.5189,2.537,0.0401,6.902
283.0,4.5,2.71,119.0093,6.872,10.7031,35.4005,17.2594,2.527,0.0367,6.8993
282.5,4.5,2.71,119.0834,6.8731,11.9839,37.5746,17.8697,2.5051,0.0384,6.9044
282.0,4.5,2.71,119.1577,6.874,13.6257,36.8363,18.0747,2.477,0.034,6.908
281.5,4.5,2.71,119.2319,6.8732,14.7479,31.7181,17.6376,2.4578,0.0193,6.9037
281.0,4.5,2.71,119.3059,6.8707,14.7441,25.9624,16.8064,2.4579,0.0081,6.897
280.5,4.5,2.71,119.3797,6.8676,13.9523,24.3711,16.7737,2.4714,0.0175,6.8884
280.0,4.5,2.71,119.4533,6.8638,13.45,28.2687,17.5472,2.48,0.0323,6.8823
279.5,4.5,2.71,119.5269,6.8604,13.9188,32.1482,17.8651,2.472,0.0362,6.8848
279.0,4.5,2.71,119.6005,6.8578,14.7785,32.2759,16.8638,2.4573,0.0263,6.8906
278.5,4.5,2.71,119.6742,6.8582,14.7042,31.2079,15.2969,2.4586,0.0125,6.8942
278.0,4.5,2.71,119.748,6.8612,13.2607,30.1877,14.2002,2.4832,0.0115,6.8938
277.5,4.5,2.71,119.8218,6.8623,11.5071,29.2733,13.8027,2.5132,0.015,6.8922
277.0,4.5,2.71,119.8955,6.8619,10.5144,28.8275,13.7871,2.5302,0.0109,6.8916
276.5,4.5,2.71,119.9692,6.8607,10.1596,29.4968,13.3747,2.5363,0.0093,6.8923
276.0,4.5,2.71,120.0431,6.8621,9.8758,33.7038,13.2571,2.5411,0.0124,6.898
275.5,4.5,2.71,120.1172,6.8657,9.5287,45.9359,14.9599,2.5471,0.0195,6.9102
275.0,4.5,2.71,120.1915,6.8668,9.1205,58.2116,16.602,2.554,0.0304,6.9123
274.5,4.5,2.71,120.2654,6.8649,8.5316,55.2776,14.9711,2.5641,0.0308,6.901
274.0,4.5,2.71,120.3393,6.8646,7.8924,40.014,10.856,2.575,0.0158,6.8931
273.5,4.5,2.71,120.413,6.865,7.4867,26.9669,7.7436,2.582,-0.0017,6.8913
273.0,4.5,2.71,120.4868,6.8649,7.4231,21.9291,7.8073,2.5831,-0.0003,6.892
272.5,4.5,2.71,120.5607,6.8653,7.8225,23.4602,10.4657,2.5762,0.0202,6.8927
